Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.7738945841780325,0.009321890108804581,0.8887757212946783,0.005233466555639398,0.8385987518564002,0.006569723446597056
SVM,0.8368973050415507,0.010458249139936345,0.9071451166048314,0.004763378819657531,0.8801681793338055,0.007424091486467301
KNN,0.8236699062756172,0.01771552628682304,0.9111271457635471,0.007067848757668391,0.8737091349413948,0.012298494423171945
Random Forest,0.7936161620713371,0.013055650906471173,0.8744420197828899,0.007033684975635965,0.8427784529746315,0.010067618255723328
XGBoost,0.8282875022905636,0.01589773551297295,0.9041618368270417,0.007846683669686829,0.8743585820855252,0.011565824556786812
