Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.6792820340677552,0.03100415601804668,0.8395291772103366,0.015586653854035203,0.8392542730867923,0.017364469360985874
SVM,0.7532866953229821,0.04948282572991042,0.8724024231270608,0.02512172851826531,0.8619485612466675,0.028137061906580774
KNN,0.4388244174825268,0.029903897475837896,0.7112989801395597,0.01672224375062682,0.7442623212322241,0.011256914125085095
Random Forest,0.7366934930247611,0.04409327286771146,0.8680507629782992,0.02195992494755291,0.8667021955489338,0.021700909212037923
XGBoost,0.71295566037159,0.04788850063412309,0.8562725251131049,0.023832839665000105,0.8545896656272708,0.023474307525835784
