Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.8244846109899108,0.021370469387449915,0.9117924528301888,0.01050521577892454,0.9101538300948937,0.009576849827828967
SVM,0.8351947789289523,0.020028981285583853,0.915566037735849,0.010484014514572116,0.9113340239981479,0.01171633834588873
KNN,0.6508474452085438,0.013647164321225922,0.8221698113207546,0.005294798188830993,0.8094988711841292,0.0034018534145962447
Random Forest,0.8150942252624148,0.03263939471925072,0.9070754716981131,0.01638090127753332,0.9058605793815854,0.015321085284549268
XGBoost,0.8412794412460505,0.02111467304788504,0.9202830188679245,0.010484014514572091,0.91874205394705,0.010354368939369543
