Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.7954528834505269,0.023008390161839348,0.8979838743631847,0.011336829982503132,0.8931329867136839,0.011650364180848756
SVM,0.8477697052635687,0.010706576407694093,0.9227683044924422,0.004904666406474486,0.9181694280309218,0.004886151410430328
KNN,0.7184654724030549,0.024045659626776676,0.857936613195234,0.012935546404937761,0.8549357246231214,0.011274385378209151
Random Forest,0.8492944200520448,0.027304873723924296,0.924324870531767,0.013327445885148375,0.9202290549332307,0.013877751515220854
XGBoost,0.7912307209314676,0.009825801849922567,0.8954047198012715,0.004590063748428933,0.8895431195139588,0.004763359037833
