id,esm_c_max,prott5_max,protbert_max,ankh_em_max,weights,rank
INF-1,0.2334949652367257,0.2151046563565451,0.135030554318919,0.2031243173000764,0.33333333333333337,hard
INF-2,0.3252474954773061,0.3341009444831659,0.2885391955757401,0.3082814606839987,0.33333333333333337,hard
INF-3,0.2539177936562419,0.2743845716717154,0.1817867821392703,0.1925364338602161,0.33333333333333337,hard
