name,esm_c_max,prott5_max,protbert_max,ankh_em_max,weights,rank
pip_pipel,0.2382239110714086,0.2756187275478589,0.1656830492430137,0.2196016349308867,0.3333333333333333,hard
blood_brain_barrier,0.5507026277956355,0.4802171573195689,0.4400943504796341,0.4787917010718944,0.3333333333333333,hard
isp_il10pred,0.3933253427258157,0.4143789263223037,0.3648834599278728,0.34176354134208,0.3333333333333333,hard
