name,esm_c_max,prott5_max,protbert_max,ankh_em_max,weights,rank
cpp_mlcpp,0.7380995009674569,0.7657083638368434,0.7214189192351439,0.7458401217804006,0.14285714285714285,hard
cpp_cellppd,0.8083547737430872,0.8344960040692262,0.7915068057887431,0.811210658285302,0.14285714285714285,hard
cpp_cellppdmod,0.831087402410741,0.8238406032050015,0.8023102519180751,0.8238060687524147,0.14285714285714285,hard
cpp_kelmcpp,0.7139086861409704,0.7172627455806162,0.6500277891039337,0.7152570577500625,0.14285714285714285,hard
cpp_cppredfl,0.8101442528376868,0.8353297437294456,0.809083084773729,0.8220445025702157,0.14285714285714285,hard
cpp_mlcppue,0.3836359609689049,0.4282033905812393,0.2950646632479944,0.3986533666823845,0.14285714285714285,hard
cpp_sanders,0.3428393086036744,0.278192944453477,0.234534345514744,0.2850646065032159,0.14285714285714285,hard
