name,esm_c_max,prott5_max,protbert_max,ankh_em_max,weights,rank
ace_vaxinpad,0.885349573278296,0.9002928640226304,0.8386296092935097,0.9211599318886202,0.5,hard
ace_inhibitory_activity,0.6267676367581368,0.6532264829531153,0.5287919660983329,0.6666368305233448,0.5,hard
