name,esm_c_max,prott5_max,protbert_max,ankh_em_max,weights,rank
neuropeptide,0.7811707862181789,0.7825891720606154,0.6960939748740136,0.7877126639646506,0.5,medium
nep_neuropipred,0.7871595942668446,0.783017824538889,0.7239429212486372,0.7773708856289332,0.5,medium
