id,esm_c_max,prott5_max,protbert_max,ankh_em_max,weights,rank
AMP-1,0.9026381560471808,0.9085479399883004,0.851774626029103,0.9032854678965412,0.07064718587236181,medium
AMP-2,0.9043455128463772,0.9104350805135027,0.8697581959571835,0.9074832867586052,0.07064718587236181,medium
AMP-3,0.8127885566021185,0.8300580587430755,0.7640130910185878,0.8205584889235293,0.07064718587236181,medium
AMP-4,0.9539184349555532,0.9515053064720675,0.9197866670730152,0.9560984144007364,0.1920389615886097,hard
AMP-5,0.9394299110347124,0.9478575910896394,0.9276791468231848,0.9686791468231848,0.07064718587236181,medium
AMP-6,0.6550001101122189,0.657374143257054,0.5590607289149195,0.6235699075125201,0.1920389615886097,hard
AMP-7,0.7701594182753051,0.8636964040525802,0.7732882801212224,0.8454049778203687,0.07064718587236181,medium
AMP-8,0.718668722350672,0.722190714160222,0.6762458071372676,0.7145033842787396,0.1920389615886097,hard
AMP-9,0.9230709332683882,0.9265858400474676,0.9031846677653832,0.922402584335523,0.07064718587236181,medium
