,dataset,metric,mean,std,cv
0,ace_inhibitory_activity_subsampled,LevEntr,1.296825399590806,0.1394767957418254,0.10755248608319612
1,ace_inhibitory_activity_subsampled,LevMean,9.96610705581457,0.0711730071376043,0.007141505378078346
2,ace_inhibitory_activity_subsampled,LevStd,5.8953380809511255,0.16551601056696835,0.028075745325239227
3,ace_inhibitory_activity_subsampled,LevMed,8.0,0.0,0.0
4,ace_inhibitory_activity_subsampled,LevMax,71.57,14.417527527284282,0.20144652126986562
5,ace_inhibitory_activity_subsampled,LenEntr,2.3883724506082493,0.011694322949512243,0.004896356490183948
6,ace_inhibitory_activity_subsampled,LenMean,8.804114533205006,0.049002097956640706,0.005565817865252399
7,ace_inhibitory_activity_subsampled,LenStd,5.519463143175767,0.1177455319921131,0.0213327870732669
8,ace_inhibitory_activity_subsampled,LenMed,6.965,0.17684739183827394,0.025390867457038613
9,ace_inhibitory_activity_subsampled,LenMin,5.0,0.0,0.0
10,ace_inhibitory_activity_subsampled,LenMax,73.36,14.825329675929641,0.2020900991811565
11,ace_inhibitory_activity_subsampled,ShEntrEntr,2.8754924003712903,0.05295335369870567,0.018415403807663763
12,ace_inhibitory_activity_subsampled,ShEntrMean,2.5013004475490526,0.005067499100047632,0.002025945785526532
13,ace_inhibitory_activity_subsampled,ShEntrStd,0.5450079578815266,0.004052236742330658,0.0074351882091445165
14,ace_inhibitory_activity_subsampled,ShEntrMed,2.400126819607138,0.025188810294770943,0.010494783062710806
15,ace_inhibitory_activity_subsampled,ShEntrMin,0.6086884801494641,0.034229093235612726,0.05623417290106712
16,ace_inhibitory_activity_subsampled,ShEntrMax,4.093156454292386,0.008474960459292082,0.0020705195498707633
17,ace_inhibitory_activity_subsampled,TriEntr,2.3899886645181017,0.01168838650819914,0.004890561483293015
18,ace_inhibitory_activity_subsampled,TriMean,6.781871992300288,0.04893354560782439,0.007215344917064266
19,ace_inhibitory_activity_subsampled,TriStd,5.494577660288517,0.11617522704742556,0.021143613618762696
20,ace_inhibitory_activity_subsampled,TriMed,4.92,0.27129319932501067,0.05514089417175014
21,ace_inhibitory_activity_subsampled,TriMin,2.01,0.09949874371066199,0.04950186254261791
22,ace_inhibitory_activity_subsampled,TriMax,70.39,14.76339730549849,0.20973714029689572
23,ace_inhibitory_activity_subsampled,NTriEntr,0.11250894878176444,0.008204746092949978,0.07292527556065666
24,ace_inhibitory_activity_subsampled,NTriMean,0.9973796703589984,0.0002492953356357762,0.0002499502877836325
25,ace_inhibitory_activity_subsampled,NTriStd,0.022874838048069265,0.0016193521978397603,0.07079185410785632
26,ace_inhibitory_activity_subsampled,NTriMed,1.0,0.0,0.0
27,ace_inhibitory_activity_subsampled,NTriMin,0.5358333333333334,0.06997519401743575,0.13059134186768723
28,ace_vaxinpad_subsampled,LevEntr,2.2653609317711,0.009543625141987682,0.004212849708909875
29,ace_vaxinpad_subsampled,LevMean,13.841965289256201,0.13415054293485051,0.009691582093402222
30,ace_vaxinpad_subsampled,LevStd,6.053179494495136,0.07666817003811621,0.012665768478836544
31,ace_vaxinpad_subsampled,LevMed,13.87,0.33630343441600474,0.024246822957174098
32,ace_vaxinpad_subsampled,LevMax,29.94,0.23748684174075832,0.007932092242510298
33,ace_vaxinpad_subsampled,LenEntr,2.105350151822502,0.010372330485561859,0.004926653400900094
34,ace_vaxinpad_subsampled,LenMean,11.91138181818182,0.11851132247055136,0.00994941848725333
35,ace_vaxinpad_subsampled,LenStd,7.003353727034744,0.07915637089562395,0.011302637847644341
36,ace_vaxinpad_subsampled,LenMed,10.425,0.48153400710645544,0.0461903124322739
37,ace_vaxinpad_subsampled,LenMin,3.0,0.0,0.0
38,ace_vaxinpad_subsampled,LenMax,30.0,0.0,0.0
39,ace_vaxinpad_subsampled,ShEntrEntr,2.359058586246436,0.04095510235869765,0.017360782219428664
40,ace_vaxinpad_subsampled,ShEntrMean,2.4493059260809646,0.012679224474617798,0.005176660187527212
41,ace_vaxinpad_subsampled,ShEntrStd,0.6910096515879646,0.009301518952421834,0.013460765607320556
42,ace_vaxinpad_subsampled,ShEntrMed,2.485524836488089,0.028027550389304882,0.01127631073238692
43,ace_vaxinpad_subsampled,ShEntrMin,0.014069867807678436,0.08000465501493846,5.686240703077326
44,ace_vaxinpad_subsampled,ShEntrMax,3.9067795115950634,0.03461218769561118,0.008859519098245625
45,ace_vaxinpad_subsampled,TriEntr,2.0626026651469664,0.011861508712428206,0.00575074827200567
46,ace_vaxinpad_subsampled,TriMean,9.5374,0.11042944121747303,0.011578568710285092
47,ace_vaxinpad_subsampled,TriStd,6.741927415845311,0.07473241832969549,0.011084726031617392
48,ace_vaxinpad_subsampled,TriMed,8.38,0.4589117562233506,0.054762739406127754
49,ace_vaxinpad_subsampled,TriMin,1.0,0.0,0.0
50,ace_vaxinpad_subsampled,TriMax,27.98,0.19899748742132398,0.007112133217345389
51,ace_vaxinpad_subsampled,NTriEntr,0.4848107192150455,0.021567101763449545,0.044485612443488726
52,ace_vaxinpad_subsampled,NTriMean,0.9703996339220292,0.0018690917698997373,0.001926105188586579
53,ace_vaxinpad_subsampled,NTriStd,0.1022409233310825,0.005070060338300749,0.04958934419911863
54,ace_vaxinpad_subsampled,NTriMed,1.0,0.0,0.0
55,ace_vaxinpad_subsampled,NTriMin,0.13583333333333333,0.025426910503987266,0.1871919791704584
56,acp_anticp_subsampled,LevEntr,1.7681607895994211,0.047946509507921876,0.027116600362337078
57,acp_anticp_subsampled,LevMean,28.353276898844673,0.3475448608253721,0.012257661153781267
58,acp_anticp_subsampled,LevStd,11.872195681558887,0.4128479860265666,0.034774358265324455
59,acp_anticp_subsampled,LevMed,26.91,0.44933283877321933,0.01669761571063617
60,acp_anticp_subsampled,LevMax,91.33,5.008103433436654,0.05483525055772095
61,acp_anticp_subsampled,LenEntr,2.1964808416093775,0.04701540186359211,0.02140487682521446
62,acp_anticp_subsampled,LenMean,26.04114206128135,0.33236435785340124,0.01276304845122631
