name,Logistic_Regression_MCC_mean,Logistic_Regression_MCC_std,Logistic_Regression_AUC-ROC_mean,Logistic_Regression_AUC-ROC_std,Logistic_Regression_F1_mean,Logistic_Regression_F1_std,SVM_MCC_mean,SVM_MCC_std,SVM_AUC-ROC_mean,SVM_AUC-ROC_std,SVM_F1_mean,SVM_F1_std,KNN_MCC_mean,KNN_MCC_std,KNN_AUC-ROC_mean,KNN_AUC-ROC_std,KNN_F1_mean,KNN_F1_std,Random_Forest_MCC_mean,Random_Forest_MCC_std,Random_Forest_AUC-ROC_mean,Random_Forest_AUC-ROC_std,Random_Forest_F1_mean,Random_Forest_F1_std,XGBoost_MCC_mean,XGBoost_MCC_std,XGBoost_AUC-ROC_mean,XGBoost_AUC-ROC_std,XGBoost_F1_mean,XGBoost_F1_std
cpp_cellppdmod,0.7664662947734754,0.0512865046423939,0.8830304724629577,0.0257045875961539,0.8828801654112214,0.0269945874327867,0.8291524887124384,0.0357914842443983,0.9138617090671884,0.0182174275124742,0.911499982662122,0.019312618952228,0.7235026257680262,0.0411863391894125,0.8611732364178548,0.0207280640235952,0.85831895257039,0.0208531752710362,0.8198617873274253,0.0419781763850374,0.909724163638058,0.0211190934644532,0.9087769449466896,0.0219706942569835,0.7814171093158924,0.0364344059923721,0.890550740844283,0.0182775777683611,0.890509635427834,0.0195844982748523
cpp_cppredfl,0.6971812061347865,0.0797162960294872,0.8475338943431512,0.0399160178604464,0.8509407138150925,0.0401041306404406,0.7351556917218535,0.0459948989509818,0.862669471715755,0.0244043916617516,0.872872892511458,0.0215448443214829,0.5267047893419731,0.1017800402075425,0.7629967274427302,0.05099641088091,0.7622608850515504,0.0557895208769818,0.6413141828577908,0.0564862161437699,0.8172043010752688,0.0281444681782433,0.8038489610477765,0.0318871816580045,0.6285348975614491,0.0519512981500887,0.8139784946236558,0.0259326802968015,0.8142004677201742,0.0232493163429839
cpp_kelmcpp,0.608481912944694,0.0257228005365684,0.8034508450845085,0.0128789075388099,0.8099497757727161,0.01329195369099,0.6813392972267136,0.0226398463865775,0.8404419441944195,0.011231615271849,0.8427908998695841,0.0116660470895599,0.4983672598710994,0.0545146332676935,0.7421603160316032,0.028351991076135,0.77077475349614,0.0215829387008811,0.6425459657636056,0.0482659618199338,0.8203516351635163,0.0240021979551932,0.8266250810381,0.0224863336649591,0.5943102478720172,0.0314212157787661,0.7953807380738074,0.0158456214170596,0.8048089856344189,0.0155483779349122
cpp_mlcpp,0.6293610193702092,0.0586254366972707,0.8136462774414952,0.0290054034460871,0.7718347678170638,0.0359672067546986,0.7081694569596046,0.0283129938081839,0.834244393732438,0.0197585278631775,0.7988325526237893,0.0261206845924917,0.2745886389209724,0.0639774011288583,0.6164715056652519,0.0347754788369807,0.613097438509987,0.0234074234339424,0.6913772005862429,0.0554386515533066,0.8333488783519438,0.028742739886561,0.7972051496391228,0.0376878413118283,0.6924501019489911,0.0394412910117907,0.8372427279692761,0.0208226409521679,0.8020127251263485,0.0264439758259729
cpp_mlcppue,0.1836450523479957,0.0955185413017709,0.5912517780938834,0.0474441830870006,0.592557587122988,0.0341811678095416,0.2494039456427569,0.0570026444526142,0.6229018492176387,0.027693182900772,0.5912774383859719,0.0279042001790271,0.1957369477888527,0.1022011928614019,0.5970128022759601,0.0517033013034687,0.6286380286380286,0.0302247289517634,0.1835569167352008,0.1034218332005895,0.5912517780938833,0.051467559411915,0.5866106897797039,0.0580863635140628,0.2100743087032939,0.1516256619516585,0.6046941678520626,0.0755883917860071,0.615594434139035,0.0491742054261878
cpp_sanders,-0.0515247076038355,0.0980724080162946,0.4828627893845285,0.0338979338182276,0.8380980392156863,0.0260658675323009,0.0,0.0,0.5,0.0,0.8671191553544496,0.0087481146304675,-0.0807135084255454,0.0691107301547011,0.4774703557312253,0.0203317330428643,0.8441776710684273,0.0227403609574108,-0.1096505907312456,0.064570049703754,0.4683794466403162,0.0232581073042288,0.8346966786714687,0.0275339686497347,0.1616969543464184,0.1633504135501632,0.5756446452098626,0.0811718431397783,0.8311929119473878,0.0339724837611117
DPPIV_inhibitory_activity,0.7131632921323369,0.0285143546207929,0.8555365686944635,0.0150133402868535,0.8599049308431763,0.0114716776491394,0.7030366674198173,0.0397650591708183,0.8502734107997266,0.0195709667740606,0.8552595772365041,0.0186216032886208,0.103708057109342,0.0420152108363865,0.5150375939849624,0.0062906768912336,0.671419991288831,0.004219697144004,0.6970609165223156,0.0207707538939943,0.8479835953520165,0.0101115801094886,0.850352550705462,0.0125285167677781,0.7045817469858828,0.022365816475994,0.8517657780815675,0.0111759857851362,0.8535896931862362,0.0096971096694107
HemoPI1,0.8878598546974583,0.020949472147045,0.943865683865684,0.0105292867944154,0.9436011991975296,0.0108285478123247,0.892689142904796,0.0378769539178128,0.944774774774775,0.0195493042251843,0.9422444728140188,0.021034740818045,0.7440234672727747,0.0219907951740457,0.8685995085995085,0.012394202171731,0.8738291180222288,0.0119344796942818,0.9015803979006554,0.0312897429386627,0.9502129402129402,0.0158132791812055,0.948977916031257,0.0166138128338366,0.8734904963020386,0.0364412694538372,0.9366011466011468,0.0182826483064003,0.9358428906224112,0.0187656378841196
HemoPI2,0.5221347374573205,0.0724258817872116,0.7599094619290974,0.0354391887675311,0.7858399942962728,0.0343652050867208,0.4952312191566919,0.0252823514404645,0.7456961334661194,0.0115284197030951,0.773566235336383,0.0165130264118238,0.422968461148181,0.0148270200367796,0.7115456027237232,0.0075182907807614,0.7142246679187009,0.0177370783320917,0.5386069244427746,0.052458233014204,0.7677591999751888,0.0256844591716415,0.7929694573022718,0.0250574339133105,0.5103827294536394,0.0582289833427003,0.7547897763886544,0.0289962843538021,0.7755979861423011,0.0255969318229617
HemoPI3,0.4937160867370882,0.0700962099385203,0.747080190194597,0.0349488771898089,0.7675668244340239,0.0326309941411885,0.5201227979529293,0.0587372231862397,0.7582710282922147,0.0284126345671589,0.7871639550320572,0.027626406495488,0.4376208809933035,0.0230355371869981,0.7182753633873488,0.0118905065943752,0.7080738130352001,0.0152639322873211,0.5502194001250217,0.02153981363343,0.7725239761710705,0.0100237032428799,0.8018666551545582,0.01051160680869,0.5319036703238785,0.0416587766233317,0.7647490085444081,0.0200381311184583,0.7903707179462833,0.0221451137869104
Hemo_HAPPENN,0.527011111221241,0.0164383353117374,0.7621844617111885,0.0069799896440491,0.7195043429000512,0.0078299023811843,0.6025954106869238,0.0192670141585009,0.795073788954409,0.0069753238993286,0.7558000848424826,0.0078970897413497,0.5350658060156304,0.0319556705229928,0.7616248610476445,0.0149642012489521,0.7138070281710083,0.0186255683693191,0.6207873079759809,0.0280862836702699,0.805193105837775,0.0145414673827349,0.7685058857939578,0.0187202290146535,0.5777268067758788,0.0262201567961763,0.7850924622553656,0.013535559400672,0.744677676771475,0.0174892488532581
hem_hemopi,0.7954528834505269,0.0230083901618393,0.8979838743631847,0.0113368299825031,0.8931329867136839,0.0116503641808487,0.8477697052635687,0.010706576407694,0.9227683044924422,0.0049046664064744,0.9181694280309218,0.0048861514104303,0.7184654724030549,0.0240456596267766,0.857936613195234,0.0129355464049377,0.8549357246231214,0.0112743853782091,0.8492944200520448,0.0273048737239242,0.924324870531767,0.0133274458851483,0.9202290549332308,0.0138777515152208,0.7912307209314676,0.0098258018499225,0.8954047198012715,0.0045900637484289,0.8895431195139588,0.004763359037833
hiv_apv,0.7193856273020799,0.0620909221026367,0.8566618582912835,0.0332434004626984,0.8888024076380241,0.0209407751611839,0.726131275047224,0.067935680087392,0.8637756418250483,0.0369609578464897,0.8879002280721189,0.0240159275367422,0.5752536076380637,0.046077812748993,0.7713546031042873,0.0261435660950588,0.843676252512646,0.0139348826691144,0.7052829165792343,0.0744680524146039,0.8510400795150179,0.0405135925078843,0.8825983819528496,0.0277311531757208,0.7134778949422569,0.0518776262410365,0.855255157215262,0.0282961108364535,0.8847493225003523,0.0199204560288758
hiv_bevirimat,0.6637931003716114,0.0904460423146069,0.8144104084321475,0.060855317515001,0.7402374715068214,0.0833745738749944,0.593318869704842,0.1141248784493293,0.7486824769433464,0.0891935717974378,0.6305576776165012,0.160257175800694,0.6656371459187668,0.192060758579061,0.8472880983750549,0.1005056415104191,0.7567082590612002,0.1403919657442092,0.7130279925007132,0.1064202678104724,0.8411780851998245,0.0717567004663461,0.7768387786963639,0.0989699844622665,0.5828443129071907,0.1274752209359441,0.7791447079490558,0.0596057862019496,0.6880392156862746,0.096999189443971
hiv_idv,0.840115211924451,0.039882498097467,0.9193657932569224,0.0203431765852587,0.9224559389538872,0.0192482839508521,0.8315477611139291,0.0425649297865565,0.9144286403560598,0.0219847834526898,0.9190723925052282,0.0201335042914672,0.7038946676331248,0.0602499304929939,0.8418326095947064,0.0294272800842792,0.8618760026390742,0.0268944202307264,0.855998962140314,0.0200138067090266,0.9276249064555516,0.0103690815109613,0.9287149369431912,0.010815678209637,0.8216544086562607,0.057860465052061,0.9103311842727166,0.0291277194711882,0.9118504652516016,0.0273882715442684
hiv_lpv,0.8020613465463466,0.0279994043019794,0.899797142680438,0.0132767252072493,0.8902638320076302,0.013696781092619,0.8278296308486851,0.0348484200558103,0.9112693013379513,0.0145161401471377,0.9031895501758516,0.0162853054381123,0.6887947459939501,0.0479903635951048,0.839944337930608,0.0290727966382555,0.8355569834225346,0.0248249996130253,0.8333196778790308,0.0266020559933361,0.9124339442417246,0.0115193125454552,0.9041783046857674,0.0134010836086057,0.7942159231986967,0.023928586239244,0.8953070690828128,0.0140790250232638,0.8848822295797945,0.0156627942386595
hiv_nfv,0.8228876966531615,0.0251939838276794,0.9144770093222474,0.0169499052889696,0.8903355733446287,0.0171513641887926,0.812894524446271,0.0197521590037645,0.9109979213907784,0.0094758924328949,0.8847712751884181,0.0111960239601286,0.6559376268170333,0.0318391370722081,0.8355997732426304,0.0172472271818751,0.7914105569774914,0.0167517097977973,0.8448403249441897,0.0451674000813977,0.9211803350970016,0.025309746533056,0.9027400128709232,0.0283112318880825,0.839701788642208,0.0459284356865372,0.9203127362055932,0.0245086078569819,0.9003775740502726,0.0290850746812464
hiv_protease,0.6135046252609421,0.0408856759774041,0.7687445781826068,0.0172915412842145,0.6543157894736842,0.0280107927215515,0.4607899690839517,0.0905640083267485,0.6378369659509867,0.0483698088442785,0.4187401646377823,0.1254777145157598,0.3573746028566826,0.1090045377030532,0.6067874376491,0.0426545913403881,0.3429763598184651,0.1099406823217027,0.3690781739903891,0.108365127292344,0.5919102418130557,0.0373467327744883,0.3063094863094863,0.1023505778506438,0.6685046619231121,0.0649542984619005,0.8130222565603991,0.0386180419719077,0.7112071382277085,0.0571942731191628
hiv_rtv,0.878879545956986,0.0587702581518445,0.939383355134378,0.0292763313842704,0.9377602108036892,0.0296386585234342,0.8701128670186616,0.0608869840547486,0.9351395730706076,0.0306116082690505,0.933710035627532,0.0305673189820336,0.6987907512203606,0.058721706364974,0.8400675368530424,0.0294199442306211,0.8494354993905959,0.0269034345899722,0.898017315472204,0.0765483452238929,0.9490440010019204,0.0381173804413777,0.94757511074971,0.0389200737428184,0.8776012026014779,0.0561789158615191,0.9386991734157132,0.0281935082823338,0.9360674284706386,0.0295984868109737
hiv_sqv,0.7939227648405014,0.0360784908048591,0.8952004074357015,0.0171825397051307,0.9186213233492972,0.0143337197214901,0.7533897128817566,0.0430663264366194,0.8768362617774381,0.023086664944051,0.9007883583061936,0.0161626115898817,0.6662153445689227,0.0821976613450219,0.813232492997199,0.0385550663470529,0.8766997256438239,0.0290577307294393,0.7706182280718482,0.0651067727012323,0.8844716068245481,0.0335328790784601,0.9094020424436312,0.0244795442928366,0.7899359591771891,0.0457626993000501,0.8958349885408708,0.0219638944639676,0.9145979722760668,0.0186517002071796
hiv_v3,0.8426514689920674,0.0265411340691727,0.90304724261246,0.0150915705170229,0.8630960964053971,0.0230072890298339,0.8541110910720022,0.0308340040756393,0.904788255223038,0.0228842823501372,0.8717735954578061,0.0279994097412162,0.7601002000047667,0.0480776597876935,0.8265255034820254,0.0317986637617515,0.7749111038091983,0.0485783674314172,0.8472926932463162,0.0401311941719455,0.8956559382646339,0.0294939939268737,0.8638487341096038,0.0379662446305179,0.8536242495355149,0.024354466883269,0.9167485413137588,0.0172309045840104,0.8738428204250989,0.0212569412067881
isp_il10pred,0.3441026861478592,0.0468142612479582,0.659809575841422,0.0245398187377885,0.5222292412460392,0.0413168030986615,0.3656937987449666,0.0288505225655228,0.6259103012038462,0.0197927190075384,0.4191773441630949,0.0523693661978861,0.1653256978746244,0.0736719471965514,0.5883678978294935,0.0397634428851213,0.4780653850521611,0.0448508016449398,0.3796759860562593,0.0354499572690097,0.6436609139948393,0.0185664301841815,0.4668063857048962,0.0429022133145537,0.3204930637492432,0.0760552244360435,0.6374422713434111,0.0361881623973516,0.4713772526999271,0.0707220850134636
nep_neuropipred,0.6732429555407757,0.0225000265244023,0.8365714285714286,0.0111976673955801,0.8367564838343959,0.0111224743032214,0.7143292840419136,0.0208068051634817,0.8480000000000001,0.010125740083811,0.828795384515457,0.0116976368193504,0.5598349415942232,0.0329981704251551,0.7714285714285715,0.0102220250399989,0.7436746371875607,0.0061241101739533,0.7547238684219109,0.0197338321449188,0.8742857142857142,0.0095618288746751,0.8659988697180893,0.0101554684578292,0.7141597224334572,0.0277841367713773,0.8554285714285713,0.0142971382893677,0.8482746740207245,0.0162624086307039
neuropeptide,0.6239142913870326,0.0152460677011999,0.8115463917525773,0.007586956491948,0.8159279278620648,0.0076865797061472,0.6703021177216486,0.0167190965161568,0.8350515463917525,0.0084259038110113,0.8341559099577133,0.0096572189619605,0.4491300114522231,0.019920447290354,0.7041237113402061,0.0075194154757981,0.754930905318672,0.0080289126236336,0.7016567370453698,0.0215411692338411,0.8501030927835052,0.0110381515994426,0.8454528074014794,0.0124257167261978,0.6898954801655515,0.0131176897025367,0.8445360824742268,0.0066938899302053,0.8477457196178506,0.0060891070654529
pip_pipel,0.3448169414209329,0.0324037740413237,0.6404265493712629,0.0185930256087799,0.4518643721674374,0.0354265962418304,0.2965340377214387,0.0389748649576877,0.5946645180850915,0.0143148917415997,0.3388685652428796,0.033907582121032,0.0561380774383488,0.0135203665718004,0.5228134118361862,0.0061583462641789,0.2293018596419752,0.0200652407115268,0.3437202099469399,0.0407618271059213,0.6275161727253545,0.0191048615250412,0.4210024274941573,0.040006917616848,0.3154342067460441,0.0346866918097195,0.6206543223134433,0.0164796024658572,0.4097028760767379,0.0350060500760003
quorum_sensing,0.7768469730804627,0.0723496587572417,0.8861245343803482,0.0378603910797387,0.8913731317634334,0.0328249129038466,0.7919375410000311,0.0750656386897658,0.8956986811637975,0.0377989253199219,0.8974580609624715,0.0352924125969953,0.2927306344171387,0.0449072475919604,0.5794019933554817,0.0224197113871136,0.7078988150585317,0.013018132746223,0.8024984252333187,0.0489786339857477,0.9005134400483238,0.024730068102151,0.9002035727729198,0.0253059483058206,0.6966976851025304,0.0894356647444764,0.8443043390717808,0.0481021450613268,0.8513734466433117,0.0389458938221797
tce_zhao,0.5215353600109176,0.0846890761815193,0.7262032085561497,0.0593130035933305,0.5705011655011655,0.0937341253360792,0.4310090327015661,0.1474980058644335,0.644658772599949,0.0579861889684404,0.4351515151515152,0.1340756806205506,0.5119021029022315,0.1871597944332678,0.7918194550547492,0.1172995652384627,0.594390198724564,0.1565065229106725,0.4713375691332906,0.0894755642799029,0.6684141838553603,0.0504787643916989,0.4790909090909091,0.1203163873204778,0.4338296163658438,0.0840917169178348,0.7163356251591545,0.0601598875216071,0.5253463203463203,0.0875581230787541
toxic,0.7630263900199982,0.0262703941181316,0.8814723326772971,0.0131264616433843,0.8817282944632568,0.0129322683275125,0.8387400202704404,0.0145769541094264,0.919250645994832,0.0072463617059149,0.91871559579414,0.0075501780355433,0.728253232743841,0.0165725512681919,0.8625831760185296,0.0086881697310772,0.8682661013972492,0.0071340103234715,0.844565009049137,0.0076047395457548,0.9220990480780816,0.0038474074283626,0.9230451028509752,0.0035986899879351,0.8289203950953103,0.0223646240193233,0.914339746421925,0.0112025560615348,0.9145137173490948,0.0112080683687379
toxic_PLPTP,0.7263109467922299,0.021796918616867,0.8569212634255765,0.0122698208502868,0.8015289630399955,0.0164864589027444,0.8057337800384634,0.018746226924441,0.8924390171773064,0.0091826305194591,0.857704886815146,0.0135986897073807,0.6635112489930014,0.0077781502378362,0.7918514858036665,0.0073170406454996,0.7265169418283217,0.0101285377211884,0.8270455288065618,0.0138510933815992,0.9051056724762514,0.0050764678704645,0.8739816240807068,0.0093393091275251,0.8128346316898278,0.0138850872252416,0.8979589270635089,0.0067536004509668,0.8636401413812986,0.0100192737686982
tumor_t_cell_antigens,0.3166360348488213,0.0537766483031414,0.6519143455246538,0.0263847767224616,0.7486017188052315,0.0186662581075961,0.4365104686149615,0.0218976490915272,0.6697786017844829,0.0125788858043113,0.8088411909048304,0.0059797098416312,0.1075814472395697,0.0276094930209922,0.5492762566383476,0.0112561584588767,0.6867201490438261,0.0211547978227964,0.3407502135333015,0.0253006785351833,0.6470493328287036,0.0074225467645547,0.776037156973197,0.0112999249874892,0.2547599143102405,0.0638592955595839,0.6210709735679132,0.0312221216386929,0.729367644493695,0.0228947301389477
umami,0.5963277379936627,0.0943458969011054,0.7801444184231068,0.0455614819098197,0.7051429869418662,0.0665063912500143,0.5428036928888346,0.066516326508417,0.7422326307572209,0.0414645987726184,0.6458792001649145,0.0590065563631864,0.4624348559025309,0.0507997940724178,0.713559718969555,0.0233268064100487,0.6045791245791245,0.0392434895068086,0.65075091806818,0.0720395888819224,0.8123145979703356,0.0353271117933367,0.7495310119081212,0.0498863533744655,0.5947742837607051,0.1103139129625023,0.7862060889929743,0.0545192705962955,0.7117615611901325,0.0765633156630839
