Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.8299230209436879,0.06848609299412756,0.9140944326990837,0.03463634247993948,0.9155725349050415,0.03458602908268334
SVM,0.8247290464862058,0.0555463908080784,0.9117713681667169,0.027934179110314032,0.9136687264773411,0.027263624308969427
KNN,0.8359203822538518,0.04562753920346386,0.9163117889862076,0.023977925771162076,0.9190628797170683,0.022088811278687125
Random Forest,0.783932407870964,0.0816484447403113,0.8906725057887849,0.041914661831478864,0.8958965702929366,0.03791381296076049
XGBoost,0.8117704671837218,0.07468503365475362,0.9050588945937783,0.03796118497441472,0.9056289256501131,0.040041261731037024
