Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.39976794393200443,0.024212569136177677,0.699788277994354,0.012091912496220018,0.6986224689814533,0.008900816229362547
SVM,0.5052904732405282,0.015963847689044373,0.75146525070574,0.007862972054148036,0.7396035655764971,0.00905951525405413
KNN,0.4544677548193075,0.0353160510435805,0.72708025272214,0.017503209389963012,0.7239934743311696,0.015236363952158952
Random Forest,0.46067969707818424,0.01195394141756583,0.7294024734507326,0.005956419440762717,0.7193328165862806,0.011449000890933763
XGBoost,0.46045217749085643,0.015801271842740047,0.7299771474660572,0.007688164072424004,0.725962572898761,0.007208346142478956
