name,len_0,len_1,ot_M.ot_C.0.0,ot_M.ot_C.0.3,ot_M.ot_C.0.5,ot_M.ot_C.0.7,ot_M.ot_C.1.0,ot_M.masked_length_awarded_C.0.0,ot_M.masked_length_awarded_C.0.3,ot_M.masked_length_awarded_C.0.5,ot_M.masked_length_awarded_C.0.7,ot_M.masked_length_awarded_C.1.0,ot_M.dtw_C.0.0,ot_M.dtw_C.0.3,ot_M.dtw_C.0.5,ot_M.dtw_C.0.7,ot_M.dtw_C.1.0,masked_length_awarded_M.ot_C.0.0,masked_length_awarded_M.ot_C.0.3,masked_length_awarded_M.ot_C.0.5,masked_length_awarded_M.ot_C.0.7,masked_length_awarded_M.ot_C.1.0,masked_length_awarded_M.masked_length_awarded_C.0.0,masked_length_awarded_M.masked_length_awarded_C.0.3,masked_length_awarded_M.masked_length_awarded_C.0.5,masked_length_awarded_M.masked_length_awarded_C.0.7,masked_length_awarded_M.masked_length_awarded_C.1.0,masked_length_awarded_M.dtw_C.0.0,masked_length_awarded_M.dtw_C.0.3,masked_length_awarded_M.dtw_C.0.5,masked_length_awarded_M.dtw_C.0.7,masked_length_awarded_M.dtw_C.1.0,dtw_M.ot_C.0.0,dtw_M.ot_C.0.3,dtw_M.ot_C.0.5,dtw_M.ot_C.0.7,dtw_M.ot_C.1.0,dtw_M.masked_length_awarded_C.0.0,dtw_M.masked_length_awarded_C.0.3,dtw_M.masked_length_awarded_C.0.5,dtw_M.masked_length_awarded_C.0.7,dtw_M.masked_length_awarded_C.1.0,dtw_M.dtw_C.0.0,dtw_M.dtw_C.0.3,dtw_M.dtw_C.0.5,dtw_M.dtw_C.0.7,dtw_M.dtw_C.1.0
afp_antifp,1457,1459,0.2938605785818557,0.2073821867913203,0.14925632837183667,0.09079640754508199,0.0014392234465590672,0.2938605785818557,0.20820621068219958,0.1501140405690985,0.0914866474191241,0.0014668614701441516,0.2938605785818557,0.207807418460952,0.1497161905159466,0.09120048142981015,0.0015188525561783829,0.24368332604573167,0.18118029159729945,0.13837628968221874,0.09363566057496922,0.0014392234465590672,0.24368332604573167,0.19802944279588738,0.16403763201255198,0.10759431835991216,0.0014668614701441516,0.24368332604573167,0.18022142676437458,0.1376009747093463,0.0941621553246494,0.0015188525561783829,0.27306089821734447,0.19224618715326247,0.13822647496582882,0.08400850203248793,0.0014392234465590672,0.27306089821734447,0.19265414055398392,0.13871155039638425,0.08445182339559665,0.0014668614701441516,0.27306089821734447,0.1924397579531763,0.13845137377960526,0.08422783212219151,0.0015188525561783829
aip_aippred,629,420,0.2656218048021376,0.1891317910312705,0.137923490447226,0.08633811035280323,0.00665549177410634,0.2656218048021376,0.1902059523720348,0.13967011948177419,0.08862495871412215,0.008981396168063304,0.2656218048021376,0.19052488250334182,0.1399668307249401,0.08876910626458939,0.00819856429069228,0.36868572489143075,0.2619508868223193,0.19054688437340447,0.11867635904012885,0.00665549177410634,0.36868572489143075,0.2632359357476515,0.19265385780060854,0.12147664934340982,0.008981396168063304,0.36868572489143075,0.2641556139373848,0.19407996235711975,0.12292242524349384,0.00819856429069228,0.3445530425214409,0.24419228826302083,0.17714781192337098,0.10983352969435889,0.00665549177410634,0.3445530425214409,0.2452819338497384,0.17887968269105706,0.11211630290987654,0.008981396168063304,0.3445530425214409,0.24529615172870126,0.17880388496889835,0.11183488039190988,0.00819856429069228
aip_antiinflam,1261,863,0.22641870799787245,0.16067821724665354,0.11652637801916223,0.07199444897856425,0.00286608308055696,0.22641870799787245,0.16166388238542215,0.11801160790514677,0.0738790928268605,0.004817971390749942,0.22641870799787245,0.1621233814782588,0.11866248154239724,0.07457664532255938,0.005017014846667475,0.26133052180319044,0.1866208158656269,0.13641203825989423,0.08528329788927766,0.00286608308055696,0.26133052180319044,0.18919089720229865,0.140493893433298,0.08942533583891975,0.004817971390749942,0.26133052180319044,0.18920635835255403,0.14052498479426198,0.09001924106907801,0.005017014846667475,0.2803102412312634,0.198240011035321,0.14334927254954788,0.08819637999703889,0.00286608308055696,0.2803102412312634,0.1992518043538349,0.14490873017579758,0.09011742542154876,0.004817971390749942,0.2803102412312634,0.19937647131589042,0.14510413668872127,0.09035765262393353,0.005017014846667475
amp_antibp,430,431,0.35412031110930225,0.25131250795522586,0.1826123241652293,0.11373887329344429,0.008264797175225541,0.35412031110930225,0.2535320175664271,0.18630414870449055,0.11889751195400731,0.01565480107787431,0.35412031110930225,0.25561032974569403,0.18979732032613583,0.12380480710664378,0.0222588854205632,0.5295746462296025,0.3740081929772556,0.2702095936199963,0.16622224778056338,0.008264797175225541,0.5295746462296025,0.376245918091145,0.2739254755839574,0.1714264736349392,0.01565480107787431,0.5295746462296025,0.3784060273271144,0.27747955156987764,0.17640805055986214,0.0222588854205632,0.4977081065540173,0.3515621135128744,0.2540511658196673,0.15641691862984067,0.008264797175225541,0.4977081065540173,0.353835723871941,0.2578350087508871,0.16171485262489238,0.01565480107787431,0.4977081065540173,0.3558883071229776,0.2612645632771526,0.1664938907460989,0.0222588854205632
amp_antibp2,994,999,0.1426180915256607,0.10394097718069358,0.07754053639655036,0.050746880757628086,0.009249378106678892,0.1426180915256607,0.1018764902863901,0.07426462357126701,0.04632187613200305,0.003105268743981095,0.1426180915256607,0.1044213243124931,0.07820828836051771,0.05161425382909534,0.010414242423333029,0.1214861349598691,0.09460189921984714,0.07555015203119818,0.05357297437972556,0.009249378106678892,0.1214861349598691,0.091355948261628,0.07100111417236117,0.049712223319355466,0.003105268743981095,0.1214861349598691,0.09499531185713295,0.076592285213729,0.054670446122649374,0.010414242423333029,0.17170958135669734,0.12376149382241106,0.09159672189160428,0.05915631100946007,0.009249378106678892,0.17170958135669734,0.12173143868034292,0.08828648680196956,0.054679736960317825,0.003105268743981095,0.17170958135669734,0.12410365663646207,0.09213766539887093,0.059928087116252055,0.010414242423333029
amp_csamp,76,128,0.48329567872947443,0.34724110381663836,0.25602153981019654,0.16350527149364855,0.020698611516783778,0.48329567872947443,0.35468505972405684,0.2658355265774852,0.17548236516386892,0.03609040974884691,0.48329567872947443,0.36228259952440445,0.27918239160405234,0.19395974603797594,0.061006278415866436,0.3563008968863557,0.26061302955304894,0.19618697061938656,0.1302748132820925,0.020698611516783778,0.3563008968863557,0.2714010947098498,0.21063967186939644,0.14332760106870096,0.03609040974884691,0.3563008968863557,0.27734488360518295,0.22298507772463885,0.16147013909830107,0.061006278415866436,0.558138679364343,0.39880916300591535,0.2922165537706696,0.18483653630012728,0.020698611516783778,0.558138679364343,0.40395466993666085,0.3003654059795421,0.19602543975353895,0.03609040974884691,0.558138679364343,0.4127615539053626,0.3145813106843521,0.2149014755611394,0.061006278415866436
amp_fernandes,116,115,0.3007591177864395,0.2199133522245545,0.1646986138384178,0.10822643659207477,0.018677851967409734,0.3007591177864395,0.2168499515407931,0.15968821394311378,0.10166668934854028,0.012295666154239144,0.3007591177864395,0.22034986211271376,0.16513806436770764,0.10928394529058616,0.02048797797372798,0.20861790807937142,0.16178680181835858,0.1292463529757888,0.09515587646569845,0.018677851967409734,0.20861790807937142,0.1625282243439719,0.12826871989226063,0.08675175350070913,0.012295666154239144,0.20861790807937142,0.16374555932641888,0.13284783568657235,0.09570378324818159,0.02048797797372798,0.24146586628985123,0.1781981204480918,0.1349400438310446,0.09121586539480428,0.018677851967409734,0.24146586628985123,0.17480759399344567,0.12991783733125273,0.08465755560296864,0.012295666154239144,0.24146586628985123,0.17803455270304333,0.13521344422003168,0.09184714758569557,0.02048797797372798
amp_gonzales,102,27,0.37924563349200785,0.2802892715649475,0.21263956930618835,0.14261902857799774,0.03160387507044327,0.37924563349200785,0.29667693934440675,0.24001311853095145,0.18192375525110963,0.09130521159949473,0.37924563349200785,0.28024944666611085,0.21184702319291873,0.14083223751635987,0.027437027089517802,0.3993271267764962,0.2967973140656986,0.22668796231423982,0.15346890267347518,0.03160387507044327,0.3993271267764962,0.31640283436431194,0.2582259599352995,0.19602070525879492,0.09130521159949473,0.3993271267764962,0.301069132575464,0.2296696977762357,0.15151974171866414,0.027437027089517802,0.3409118614322048,0.25320859828522996,0.1934457206361068,0.13131708966289188,0.03160387507044327,0.3409118614322048,0.2698076858979976,0.22078290950822796,0.17023516039683928,0.09130521159949473,0.3409118614322048,0.2520119598956942,0.18999685279584336,0.12658157417672133,0.027437027089517802
amp_iamp2l,2405,878,0.2363832143342383,0.18496413645026205,0.14982411870538193,0.11395311067464584,0.05851170677223356,0.2363832143342383,0.19634238265472667,0.1679135876986244,0.13867492065858658,0.09294630700278175,0.2363832143342383,0.20543274612183218,0.18342433392171872,0.16054485905564805,0.12409743126436489,0.15485865471199473,0.1330272488524525,0.1176785175826425,0.10032162256909694,0.05851170677223356,0.15485865471199473,0.14812004703959744,0.14162829247249248,0.12788177303411158,0.09294630700278175,0.15485865471199473,0.1530585805114419,0.1511195442657045,0.1469634853289985,0.12409743126436489,0.3358180762858392,0.25365832899180807,0.19862117517349293,0.14320403702995652,0.05851170677223356,0.3358180762858392,0.2645848478220195,0.21642178706136747,0.16774055581863595,0.09294630700278175,0.3358180762858392,0.2736703938548229,0.23179479743360445,0.18943452827226184,0.12409743126436489
amp_modlamp,1354,1225,0.23672289457982273,0.17332063848274423,0.13051368629729881,0.08720188709385106,0.01997752832711535,0.23672289457982273,0.19284525521353876,0.16293105490779308,0.13243042408012412,0.08379388038659565,0.23672289457982273,0.18315492359643218,0.14633181904296655,0.10885557128834689,0.049791757025553614,0.3916659444311434,0.28396889881286275,0.21177903093194744,0.13845988053516645,0.01997752832711535,0.3916659444311434,0.3042462537637006,0.2456846447296069,0.1860570862083658,0.08379388038659565,0.3916659444311434,0.29552483986266487,0.23029816541953296,0.16203820771986652,0.049791757025553614,0.29300721337693897,0.2124892622129846,0.1585580831676711,0.10417303109485108,0.01997752832711535,0.29300721337693897,0.2317430577625092,0.19057872064014314,0.1490123777327125,0.08379388038659565,0.29300721337693897,0.22195843334312063,0.1740197288469215,0.12551350943330403,0.049791757025553614
anitinflamatory,2339,1451,0.21942709437596203,0.15539425674074095,0.11252738326110967,0.06935723450373518,0.0025544768801633723,0.21942709437596203,0.15584169692598615,0.11326455748823354,0.0703932286109169,0.0038420211813269,0.21942709437596203,0.15698181366505012,0.11498270352653678,0.07252365310649246,0.005858742549854534,0.30079848319952474,0.2130364625040053,0.15432532648426567,0.09517744968344134,0.0025544768801633723,0.30079848319952474,0.21362982655480162,0.15533547189236677,0.0966220276464972,0.0038420211813269,0.30079848319952474,0.215257176257791,0.15795682318084062,0.09984780558172217,0.005858742549854534,0.2832080237840374,0.19996003380132094,0.14434588569384457,0.08850023796212296,0.0025544768801633723,0.2832080237840374,0.20044579884720035,0.14514059821340808,0.08958901202394512,0.0038420211813269,0.2832080237840374,0.2012985113715884,0.1464402392866169,0.0912137113518092,0.005858742549854534
anti_MRSA,847,148,0.300761767983455,0.21489535411302807,0.15670742321558123,0.0976798667055173,0.005984356132194301,0.300761767983455,0.21779265644502818,0.16077856222713485,0.10264521712892295,0.011911619552815604,0.300761767983455,0.2207879823619428,0.1655790536535761,0.10909345345940273,0.0204252025342674,0.25952466012734504,0.1928943725827635,0.147662796689334,0.09995511028784665,0.005984356132194301,0.25952466012734504,0.20003086078127222,0.1595440822026356,0.11281376985827064,0.011911619552815604,0.25952466012734504,0.20260602170654932,0.16373343409137184,0.11825983749435802,0.0204252025342674,0.3179261503780325,0.22588249903102328,0.16413749917688616,0.10187557906498446,0.005984356132194301,0.3179261503780325,0.22792045138793762,0.16729382361526382,0.1061225881412395,0.011911619552815604,0.3179261503780325,0.23079372867524234,0.1720417766420756,0.11255862972065496,0.0204252025342674
anticancer_alternative,970,970,0.19404253412476924,0.1412899226870396,0.1053341366884858,0.0685948111027189,0.011516835439102695,0.19404253412476924,0.14223623961856996,0.10644555468538842,0.06972913799827962,0.012062706520393917,0.19404253412476924,0.14673444698310825,0.11344172565267535,0.07918144266000306,0.02499914766339234,0.17888813720120944,0.13969304288747295,0.11250993594360666,0.08144354350315194,0.011516835439102695,0.17888813720120944,0.1454729984180454,0.12214276627367451,0.08950523796302592,0.012062706520393917,0.17888813720120944,0.14772067297695352,0.12578571803473543,0.09511351723162079,0.02499914766339234,0.27150445324983374,0.19486082999382667,0.14343753253332472,0.09154381605698428,0.011516835439102695,0.27150445324983374,0.1952320704357226,0.14387205396120223,0.09206004555170598,0.012062706520393917,0.27150445324983374,0.1994137308157333,0.15071306048066305,0.10141110467498443,0.02499914766339234
anticancer_main,861,861,0.17489273073358344,0.12555114173319487,0.09187502050947492,0.05763241438636758,0.0031160368119844935,0.17489273073358344,0.12736473863884995,0.0944537638044218,0.06063724500716982,0.005331655445674774,0.17489273073358344,0.12713626238634712,0.0942087769030793,0.060310607495499366,0.004058765057289953,0.14340248271130843,0.10911917118236027,0.08509470754297636,0.05831482779841834,0.0031160368119844935,0.14340248271130843,0.11405916258409514,0.09341863969624783,0.06618776359443829,0.005331655445674774,0.14340248271130843,0.11106264057096563,0.08840077653446027,0.06214831332895776,0.004058765057289953,0.19889017061402278,0.14146341104275406,0.10297122291330973,0.06415560498379783,0.0031160368119844935,0.19889017061402278,0.14287613315090822,0.1052011885560578,0.06698425354547485,0.005331655445674774,0.19889017061402278,0.14249489680281774,0.1045458374502465,0.06613420614537342,0.004058765057289953
antidiabetic,236,236,0.2848384637014413,0.2019183085141584,0.1463124911828403,0.09026934487712711,0.0034072577538827014,0.2848384637014413,0.2027079669667739,0.14703669560612206,0.09064112921125711,0.004158999209169975,0.2848384637014413,0.2032194904517383,0.14772888406628923,0.09158820203031379,0.0044326484789956044,0.2934366754119006,0.20928996314472278,0.15272372331586273,0.09548378016464056,0.0034072577538827014,0.2934366754119006,0.21108797927712583,0.15585276839208656,0.09975361242477893,0.004158999209169975,0.2934366754119006,0.21202321802528742,0.15724836969300962,0.10018116926373924,0.0044326484789956044,0.3098531154720328,0.2189860930374398,0.15824759702081864,0.09725315937545559,0.0034072577538827014,0.3098531154720328,0.21922451718260114,0.15853914694332957,0.09752557774644252,0.004158999209169975,0.3098531154720328,0.21955283740319262,0.15896071569059292,0.09799218410778865,0.0044326484789956044
antifungal,993,993,0.3533150555648692,0.24896136296900148,0.17901541973409368,0.10859153008405312,0.0012298861511666828,0.3533150555648692,0.2501193562411665,0.1801724501975059,0.10965304396171037,0.0017755743100905973,0.3533150555648692,0.2522401365802799,0.18386371666015194,0.1148091884869915,0.008914117323575553,0.24563615861906027,0.18558948256942537,0.14441243121740352,0.10062274984085012,0.0012298861511666828,0.24563615861906027,0.20840442942621826,0.17840571109962577,0.11721671366832291,0.0017755743100905973,0.24563615861906027,0.1888914096952409,0.15048893168631705,0.10961999512891459,0.008914117323575553,0.3383493118293157,0.23781642669148734,0.17068581122740628,0.10334075728242602,0.0012298861511666828,0.3383493118293157,0.2382973516815196,0.17133227152702385,0.10405875330218346,0.0017755743100905973,0.3383493118293157,0.24052605514207273,0.1750120101332298,0.10920641816228925,0.008914117323575553
antimalarial_alternative,677,138,0.21038991515760447,0.16520330461895635,0.13383671711344114,0.10173896281646082,0.051210879199157275,0.21038991515760447,0.17473252723600105,0.14917505516859086,0.12253547805728117,0.0798587697460058,0.21038991515760447,0.18060313189203653,0.15945236489994521,0.13732765499366315,0.10051151196045567,0.16015926458351112,0.13797568329705817,0.12188890617259585,0.10184306880687842,0.051210879199157275,0.16015926458351112,0.1480411569426798,0.13883945404955306,0.12366025384104404,0.0798587697460058,0.16015926458351112,0.1538784646203079,0.1488935970120895,0.13800895806781852,0.10051151196045567,0.28466337692871146,0.21613730018651003,0.17000568524849935,0.12340867899365197,0.051210879199157275,0.28466337692871146,0.2250641093088953,0.18466865652474265,0.14359376693936762,0.0798587697460058,0.28466337692871146,0.2312065754176925,0.19503574492928508,0.15826644545954976,0.10051151196045567
antimalarial_main,2069,138,0.13931841161069675,0.10178064341262477,0.0753509256864213,0.04810674363007612,0.004734432977155152,0.13931841161069675,0.10150494135114038,0.07521046256623833,0.04815827830969856,0.005187091674022044,0.13931841161069675,0.10174545198196264,0.07516186562782531,0.04778458274248319,0.0037863181056004974,0.08315166480617234,0.06913476938217245,0.057578671371654164,0.04101360128963022,0.004734432977155152,0.08315166480617234,0.06612853517848608,0.05426494581952463,0.040088110171144824,0.005187091674022044,0.08315166480617234,0.06943940075771055,0.05842686896929671,0.04038698721521405,0.0037863181056004974,0.13688586681149417,0.09862137568485761,0.0726949312869417,0.04629124013291519,0.004734432977155152,0.13688586681149417,0.09843213488142016,0.07248024716445496,0.04618895525367713,0.005187091674022044,0.13688586681149417,0.09833686198466444,0.07221343501781635,0.045649442864181156,0.0037863181056004974
antimicrobial,4134,4134,0.17745534838004096,0.12742698812541414,0.09390248053200158,0.059951960489453573,0.0066835720913228655,0.17745534838004096,0.12721630473546253,0.09308300044820482,0.05830741192613064,0.003697597142401929,0.17745534838004096,0.1332162114507522,0.10312969465611044,0.0726722084922633,0.023103411839098132,0.22600666927423418,0.16425292288408672,0.12264723681337757,0.0797775508814064,0.0066835720913228655,0.22600666927423418,0.16615956157358658,0.1258237934411883,0.08407006937031544,0.003697597142401929,0.22600666927423418,0.17179408412961336,0.1348373212405403,0.09615294929355252,0.023103411839098132,0.2152816570108219,0.15389405234427705,0.11272496464207891,0.07136954666961273,0.0066835720913228655,0.2152816570108219,0.15339200133957503,0.11163234711665788,0.0695960813586272,0.003697597142401929,0.2152816570108219,0.1591989797505503,0.12159973384149982,0.08368242308769028,0.023103411839098132
