Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.5462971927294449,0.05781768749579972,0.7725306122448979,0.029207382976310387,0.774567326303402,0.025478346098472437
SVM,0.5651083254529314,0.07237190384517839,0.7805714285714286,0.037321034843850596,0.7672265553359924,0.04523139810930175
KNN,0.49209996941528616,0.06934596097346996,0.7437551020408162,0.03632345779253167,0.7329002557544756,0.053626856507012745
Random Forest,0.5526655737563011,0.06917429987629911,0.7743673469387755,0.03434242152016061,0.760048993808058,0.037214172569543125
XGBoost,0.46290300033676823,0.00797697003942617,0.7297551020408164,0.005246763743419249,0.7146927760704751,0.0147706068962797
