Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.8039084831268098,0.02853320097720865,0.898276649026649,0.01135457123364986,0.8554260454100377,0.020055387100312586
SVM,0.8300580587430755,0.034595395698106275,0.9021355131355131,0.016008793133877448,0.8718838109947441,0.025362400853045683
KNN,0.7979692410561277,0.020503850314413867,0.887305215055215,0.010006737215650274,0.8483137702162598,0.015061609314402959
Random Forest,0.7887993989621866,0.025547871785474015,0.8765859478359479,0.013956474573230255,0.8386202890137865,0.019742392612332512
XGBoost,0.8050668718533153,0.04033564737913507,0.8960083565083565,0.019005444074714748,0.8554240415431427,0.029406722819439877
