Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.7939227648405014,0.03607849080485916,0.8952004074357015,0.017182539705130753,0.9186213233492971,0.014333719721490137
SVM,0.7533897128817566,0.043066326436619444,0.8768362617774381,0.02308666494405104,0.9007883583061937,0.016162611589881772
KNN,0.6662153445689227,0.08219766134502197,0.813232492997199,0.03855506634705293,0.8766997256438239,0.029057730729439322
Random Forest,0.7706182280718482,0.06510677270123234,0.8844716068245481,0.03353287907846014,0.9094020424436311,0.02447954429283668
XGBoost,0.7899359591771891,0.04576269930005013,0.8958349885408708,0.021963894463967636,0.9145979722760667,0.01865170020717965
