Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.3441026861478592,0.04681426124795823,0.659809575841422,0.024539818737788505,0.5222292412460392,0.04131680309866157
SVM,0.36569379874496666,0.02885052256552285,0.6259103012038462,0.01979271900753846,0.41917734416309493,0.052369366197886194
KNN,0.16532569787462442,0.07367194719655143,0.5883678978294935,0.03976344288512135,0.4780653850521611,0.0448508016449398
Random Forest,0.37967598605625935,0.035449957269009735,0.6436609139948393,0.01856643018418151,0.4668063857048962,0.04290221331455377
XGBoost,0.32049306374924325,0.07605522443604355,0.6374422713434111,0.03618816239735169,0.47137725269992714,0.07072208501346364
