Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.7562319187388047,0.024838203359744432,0.8779809830534469,0.012376343192523096,0.8773572118323958,0.011436480441177994
SVM,0.8083547737430872,0.03132649451786186,0.9033509700176368,0.01583985735303034,0.9003230643781308,0.01676665674844756
KNN,0.7616064404687093,0.03383487106905841,0.8803964419906449,0.016852387402101522,0.8788210386840477,0.0169249061226323
Random Forest,0.7693351432365487,0.017938608685342593,0.8835212023617821,0.009494324647086804,0.8790545329655322,0.0110846626923879
XGBoost,0.7720528280721308,0.03078087847665339,0.8853922245226593,0.01527940062500362,0.8822761376024966,0.015512206632440186
