Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.29110489246460036,0.042361543192523825,0.6439218672632356,0.021405134054019778,0.7223881095625156,0.0202033403787069
SVM,0.3033060259779335,0.05547683992550979,0.6264902676862999,0.023182479749036478,0.7685198212093017,0.017097957175267256
KNN,0.20255267310228006,0.09324254603038852,0.5976498010951612,0.04539460077054447,0.7062520419862086,0.031762352190867864
Random Forest,0.24463084771347615,0.03445892089236674,0.607136401339867,0.01795770076782835,0.7459024243611433,0.007364837109789596
XGBoost,0.26776688647896957,0.09162772551318932,0.6246853171648407,0.04159273772480022,0.7382011038752326,0.034010994183639835
