,dataset,metric,mean,std,cv
44,aip_aippred_subsampled,C1,0.02861000000000001,0.004307888113681691,0.15057281068443515
45,aip_aippred_subsampled,C2,0.07593999999999998,0.010943326733676555,0.1441049082654274
46,aip_antiinflam_subsampled,T1,0.9544400000000002,0.0028855502074994323,0.0030232913619498676
47,aip_antiinflam_subsampled,LSC,0.9989999999999999,1.1102230246251565e-16,1.1113343589841408e-16
48,aip_antiinflam_subsampled,density,1.0,0.0,0.0
49,aip_antiinflam_subsampled,clsCoef,0.9731399999999999,0.0031749645667314176,0.0032625979476040633
50,aip_antiinflam_subsampled,C1,0.025820000000000003,0.0028438706018382768,0.11014216118661024
51,aip_antiinflam_subsampled,C2,0.06855,0.007125131577732442,0.10394065029514868
52,amp_antibp2_subsampled,T1,0.8346899999999999,0.005471188170772419,0.006554754664333368
53,amp_antibp2_subsampled,LSC,0.997,0.0,0.0
54,amp_antibp2_subsampled,density,0.98457,0.0009083501527494788,0.0009225856493184627
55,amp_antibp2_subsampled,clsCoef,0.59249,0.008536386823475147,0.014407647088516511
56,amp_antibp2_subsampled,C1,2e-05,0.00014000000000000001,7.0
57,amp_antibp2_subsampled,C2,0.00019000000000000004,0.00041701318923986086,2.1948062591571618
58,amp_antibp_subsampled,T1,0.8619,0.007830070242341388,0.009084662074882687
59,amp_antibp_subsampled,LSC,0.98819,0.0006587108622149787,0.0006665832099241833
60,amp_antibp_subsampled,density,0.9990199999999999,0.00014000000000000015,0.0001401373345878963
61,amp_antibp_subsampled,clsCoef,0.90731,0.011117279343436513,0.01225301092618456
62,amp_antibp_subsampled,C1,0.00010999999999999999,0.00034336569426778794,3.121506311525345
63,amp_antibp_subsampled,C2,0.00051,0.001004937809021036,1.9704662921981095
64,amp_csamp_subsampled,T1,0.7932000000000001,0.013732443336857428,0.017312712224984147
65,amp_csamp_subsampled,LSC,0.8962300000000002,0.017560099658031573,0.0195932959820934
66,amp_csamp_subsampled,density,0.9937699999999998,0.0007328710664230108,0.000737465476340613
67,amp_csamp_subsampled,clsCoef,0.74225,0.026518059883784893,0.03572658792022215
68,amp_csamp_subsampled,C1,0.048799999999999996,0.013295864018558553,0.27245622988849494
69,amp_csamp_subsampled,C2,0.12473000000000001,0.03139262811553056,0.25168466379804827
70,amp_fernandes_subsampled,T1,0.99167,0.004140181155456852,0.0041749585602638495
71,amp_fernandes_subsampled,LSC,0.98391,0.002064436969248518,0.002098196958307689
72,amp_fernandes_subsampled,density,0.9942300000000001,0.0041130402380720795,0.0041369102099836855
73,amp_fernandes_subsampled,clsCoef,0.93271,0.03123469064998082,0.033488105252415884
74,amp_fernandes_subsampled,C1,0.0008300000000000002,0.00110503393613047,1.3313661881089998
75,amp_fernandes_subsampled,C2,0.0021100000000000003,0.0026529040691287724,1.2573005066961005
76,amp_gonzales_subsampled,T1,0.87399,0.020201235110755004,0.02311380577667365
77,amp_gonzales_subsampled,LSC,0.9483799999999997,0.00698967810417618,0.007370123899888423
78,amp_gonzales_subsampled,density,0.9846300000000002,0.003061551894056349,0.003109342488098421
79,amp_gonzales_subsampled,clsCoef,0.76389,0.033907490322936024,0.04438792276759223
80,amp_gonzales_subsampled,C1,0.26677999999999996,0.03593120649240712,0.13468478331361844
81,amp_gonzales_subsampled,C2,0.51258,0.04714195159303442,0.09196993950804638
82,amp_iamp2l_subsampled,T1,0.97382,0.0016393901305058554,0.0016834631970034045
83,amp_iamp2l_subsampled,LSC,0.9989999999999999,1.1102230246251565e-16,1.1113343589841408e-16
84,amp_iamp2l_subsampled,density,0.99201,0.0009643132271207327,0.0009720801474992517
85,amp_iamp2l_subsampled,clsCoef,0.8136599999999998,0.00635644554763112,0.00781216423030642
86,amp_iamp2l_subsampled,C1,0.16201000000000002,0.005848922977779757,0.036102234292819925
87,amp_modlamp_subsampled,T1,0.6633,0.009894948206029184,0.014917756981801875
88,amp_modlamp_subsampled,LSC,0.9900399999999999,0.0002800000000000003,0.00028281685588461104
89,amp_modlamp_subsampled,density,0.99634,0.00047370877129308093,0.00047544891431949024
90,amp_modlamp_subsampled,clsCoef,0.5976499999999999,0.006815240274561131,0.011403397096228783
91,amp_modlamp_subsampled,C1,0.0018200000000000004,0.0007794870107962031,0.42828956637154003
92,amp_modlamp_subsampled,C2,0.00512,0.0019610201426808445,0.38301174661735243
93,anitinflamatory_subsampled,T1,0.9829799999999999,0.006449775189880658,0.0065614510873880025
94,anitinflamatory_subsampled,LSC,0.9989999999999999,1.1102230246251565e-16,1.1113343589841408e-16
95,anitinflamatory_subsampled,density,1.0,0.0,0.0
96,anitinflamatory_subsampled,clsCoef,0.9971899999999999,0.0010926573113286717,0.001095736330417144
97,anitinflamatory_subsampled,C1,0.03973999999999999,0.0026967387711827047,0.06785955639614256
98,anitinflamatory_subsampled,C2,0.10335000000000003,0.006600568157363424,0.06386616504463882
99,anticancer_alternative_subsampled,T1,0.8233899999999998,0.0065725109357078985,0.007982257418365417
100,anticancer_alternative_subsampled,LSC,0.99524,0.0004270831300812528,0.0004291257687404574
