Model,MCC_mean,MCC_std,AUC-ROC_mean,AUC-ROC_std,F1_mean,F1_std
Logistic Regression,0.3538295092842294,0.11757547813477627,0.6757978723404255,0.05857195771374734,0.6693377314186798,0.07822831702136239
SVM,0.43387476887996074,0.1205641575196066,0.709441489361702,0.05930181825719367,0.7298996826160818,0.06665597632452747
KNN,0.28886017819525145,0.15100055450232105,0.6397163120567375,0.07143247681394968,0.6741801048657085,0.06944399430762935
Random Forest,0.40735764037508454,0.05707021076843171,0.7011081560283687,0.02784647709144022,0.7030410302105258,0.04310353787376674
XGBoost,0.3999361372795317,0.08769321462934293,0.6966755319148936,0.04228398146790615,0.7011291465656935,0.059731862781691465
