,dataset,metric,mean,std,cv
0,ace_inhibitory_activity_subsampled,mean_levenshtein,9.96610705581457,0.0711730071376043,0.007141505378078346
1,ace_inhibitory_activity_subsampled,std_levenshtein,5.8953380809511255,0.16551601056696835,0.028075745325239227
2,ace_inhibitory_activity_subsampled,entropy_len,2.3883724506082493,0.011694322949512243,0.004896356490183948
3,ace_inhibitory_activity_subsampled,std_len,5.519463143175767,0.1177455319921131,0.0213327870732669
4,ace_inhibitory_activity_subsampled,min_len,5.0,0.0,0.0
5,ace_inhibitory_activity_subsampled,mean_shannon_entropy,2.5013004475490526,0.005067499100047632,0.002025945785526532
6,ace_inhibitory_activity_subsampled,std_shannon_entropy,0.5450079578815266,0.004052236742330658,0.0074351882091445165
7,ace_inhibitory_activity_subsampled,median_shannon_entropy,2.400126819607138,0.025188810294770943,0.010494783062710806
8,ace_inhibitory_activity_subsampled,entropy_unique_trimers,2.3899886645181017,0.01168838650819914,0.004890561483293015
9,ace_inhibitory_activity_subsampled,std_unique_trimers,5.494577660288517,0.11617522704742556,0.021143613618762696
10,ace_inhibitory_activity_subsampled,median_unique_trimers,4.92,0.27129319932501067,0.05514089417175014
11,ace_inhibitory_activity_subsampled,max_unique_trimers,70.39,14.76339730549849,0.20973714029689572
12,ace_inhibitory_activity_subsampled,entropy_unique_trimers_on_all,0.11250894878176444,0.008204746092949978,0.07292527556065666
13,ace_inhibitory_activity_subsampled,median_unique_trimers_on_all,1.0,0.0,0.0
14,ace_vaxinpad_subsampled,mean_levenshtein,13.841965289256201,0.13415054293485051,0.009691582093402222
15,ace_vaxinpad_subsampled,std_levenshtein,6.053179494495136,0.07666817003811621,0.012665768478836544
16,ace_vaxinpad_subsampled,entropy_len,2.105350151822502,0.010372330485561859,0.004926653400900094
17,ace_vaxinpad_subsampled,std_len,7.003353727034744,0.07915637089562395,0.011302637847644341
18,ace_vaxinpad_subsampled,min_len,3.0,0.0,0.0
19,ace_vaxinpad_subsampled,mean_shannon_entropy,2.4493059260809646,0.012679224474617798,0.005176660187527212
20,ace_vaxinpad_subsampled,std_shannon_entropy,0.6910096515879646,0.009301518952421834,0.013460765607320556
21,ace_vaxinpad_subsampled,median_shannon_entropy,2.485524836488089,0.028027550389304882,0.01127631073238692
22,ace_vaxinpad_subsampled,entropy_unique_trimers,2.0626026651469664,0.011861508712428206,0.00575074827200567
23,ace_vaxinpad_subsampled,std_unique_trimers,6.741927415845311,0.07473241832969549,0.011084726031617392
24,ace_vaxinpad_subsampled,median_unique_trimers,8.38,0.4589117562233506,0.054762739406127754
25,ace_vaxinpad_subsampled,max_unique_trimers,27.98,0.19899748742132398,0.007112133217345389
26,ace_vaxinpad_subsampled,entropy_unique_trimers_on_all,0.4848107192150455,0.021567101763449545,0.044485612443488726
27,ace_vaxinpad_subsampled,median_unique_trimers_on_all,1.0,0.0,0.0
